season,date,opponent,venue,score,outcome,scorers,competition,cup_round,game_no,comp_game_no,goals_for,goals_against,attendance,manager,referee,game_type,points,ssn_pts,ppg
1991/92,1991-11-16T00:00:00Z,Elmore,H,0-1,L,NA,WLP,NA,19,13,0,1,82,Dave Stone,NA,league,0,8,0.6153846153846154
1991/92,1991-11-23T00:00:00Z,Dawlish Town,A,2-1,W,"Julian Bowen, Nilton Green",FAV,2,20,3,2,1,NA,Dave Stone,NA,cup,NA,NA,NA
1991/92,1991-11-27T00:00:00Z,Tiverton Town,A,0-3,L,NA,WLP,NA,21,14,0,3,NA,Dave Stone,NA,league,0,8,0.5714285714285714
1991/92,1991-11-30T00:00:00Z,Bristol Manor Farm,A,0-1,L,NA,WLP,NA,22,15,0,1,NA,Dave Stone,NA,league,0,8,0.5333333333333333
1991/92,1991-12-02T00:00:00Z,Frome Town,H,1-3,L,Ian Currell,WLP,NA,23,16,1,3,190,Dave Stone,NA,league,0,8,0.5
1991/92,1991-12-21T00:00:00Z,Malden Vale,H,2-1,W,Andrew Vause 2,FAV,3,24,4,2,1,90,Dave Stone,NA,cup,NA,NA,NA
1991/92,1991-12-26T00:00:00Z,Paulton Rovers,H,0-5,L,NA,WLP,NA,25,17,0,5,210,Dave Stone,NA,league,0,8,0.47058823529411764
1991/92,1992-01-01T00:00:00Z,Chippenham Town,A,2-1,W,"Ian Davis, Neil Parker",WLP,NA,26,18,2,1,NA,Dave Stone,NA,league,3,11,0.6111111111111112
1991/92,1992-01-04T00:00:00Z,Plymouth Argyle Reserves,A,2-1,W,"Mike Gough, Neil Parker",WLP,NA,27,19,2,1,NA,Dave Stone,NA,league,3,14,0.7368421052631579
1991/92,1992-01-11T00:00:00Z,Torrington,H,0-1,L,NA,WLP,NA,28,20,0,1,68,Dave Stone,NA,league,0,14,0.7
1991/92,1992-01-18T00:00:00Z,Edgware Town,A,1-3,L,Andrew Vause,FAV,4,29,5,1,3,NA,Dave Stone,NA,cup,NA,NA,NA
1991/92,1992-01-20T00:00:00Z,Plymouth Argyle Reserves,H,0-4,L,NA,LPC,3,30,2,0,4,108,Dave Stone,NA,cup,NA,NA,NA
1991/92,1992-01-25T00:00:00Z,Clevedon Town,A,0-3,L,NA,WLP,NA,31,21,0,3,NA,Dave Stone,NA,league,0,14,0.6666666666666666
1991/92,1992-01-26T00:00:00Z,Liskeard Athletic,H,2-0,W,"Neil Parker, Julian Bowen",WLP,NA,32,22,2,0,129,Dave Stone,NA,league,3,17,0.7727272727272727
1991/92,1992-02-01T00:00:00Z,Taunton Town,A,0-2,L,NA,WLP,NA,33,23,0,2,NA,Dave Stone,NA,league,0,17,0.7391304347826086
1991/92,1992-02-08T00:00:00Z,Saltash United,H,1-4,L,Neil Parker,WLP,NA,34,24,1,4,72,Dave Stone,NA,league,0,17,0.7083333333333334
1991/92,1992-02-17T00:00:00Z,Mangotsfield United,A,2-2,D,"Ian Davis, Julian Bowen",WLP,NA,35,25,2,2,NA,Dave Stone,NA,league,1,18,0.72
1991/92,1992-02-22T00:00:00Z,Weston-super-Mare,H,0-1,L,NA,WLP,NA,36,26,0,1,NA,Dave Stone,NA,league,0,18,0.6923076923076923
1991/92,1992-02-29T00:00:00Z,Chippenham Town,H,1-0,W,Neil Parker,WLP,NA,37,27,1,0,NA,Dave Stone,NA,league,3,21,0.7777777777777778
1991/92,1992-03-07T00:00:00Z,Plymouth Argyle Reserves,H,0-3,L,NA,WLP,NA,38,28,0,3,NA,Dave Stone,NA,league,0,21,0.75
1991/92,1992-03-11T00:00:00Z,Weston-super-Mare,A,0-3,L,NA,WLP,NA,39,29,0,3,NA,Dave Stone,NA,league,0,21,0.7241379310344828
1991/92,1992-03-14T00:00:00Z,Bideford,H,1-1,D,Neil Parker,WLP,NA,40,30,1,1,NA,Dave Stone,NA,league,1,22,0.7333333333333333
1991/92,1992-03-18T00:00:00Z,Chard Town,A,0-0,D,NA,WLP,NA,41,31,0,0,NA,Dave Stone,NA,league,1,23,0.7419354838709677
1991/92,1992-03-21T00:00:00Z,Elmore,A,0-1,L,NA,WLP,NA,42,32,0,1,NA,Dave Stone,NA,league,0,23,0.71875
1991/92,1992-03-27T00:00:00Z,Tiverton Town,H,0-2,L,NA,WLP,NA,43,33,0,2,NA,Dave Stone,NA,league,0,23,0.696969696969697
1991/92,1992-03-29T00:00:00Z,Liskeard Athletic,A,0-7,L,NA,WLP,NA,44,34,0,7,NA,Dave Stone,NA,league,0,23,0.6764705882352942
1991/92,1992-04-04T00:00:00Z,Minehead,H,3-1,W,Neil Parker 3,WLP,NA,45,35,3,1,NA,Dave Stone,NA,league,3,26,0.7428571428571429
1991/92,1992-04-11T00:00:00Z,Dawlish Town,A,0-1,L,NA,WLP,NA,46,36,0,1,NA,Dave Stone,NA,league,0,26,0.7222222222222222
1991/92,1992-04-17T00:00:00Z,Paulton Rovers,A,2-2,D,"Neil Parker, Simon White",WLP,NA,47,37,2,2,NA,Dave Stone,NA,league,1,27,0.7297297297297297
1991/92,1992-04-18T00:00:00Z,Ottery St Mary,H,4-1,W,"Neil Parker 2, Ian Davis, Andrew Vause",WLP,NA,48,38,4,1,NA,Dave Stone,NA,league,3,30,0.7894736842105263
1991/92,1992-04-20T00:00:00Z,Bristol Manor Farm,H,1-2,L,Neil Parker,WLP,NA,49,39,1,2,NA,Dave Stone,NA,league,0,30,0.7692307692307693
1991/92,1992-04-25T00:00:00Z,Minehead,A,1-2,L,OG,WLP,NA,50,40,1,2,NA,Dave Stone,NA,league,0,30,0.75
1992/93,1992-08-15T00:00:00Z,Crediton United,H,1-3,L,John Morgan,WL1,NA,1,1,1,3,NA,Alan O’Leary,NA,league,0,0,0
1992/93,1992-08-19T00:00:00Z,Warminster Town,A,1-1,D,Trevor O’Neill,WL1,NA,2,2,1,1,NA,Alan O’Leary,NA,league,1,1,0.5
1992/93,1992-08-22T00:00:00Z,Melksham Town,A,1-1,D,Stuart Nethercott,WL1,NA,3,3,1,1,NA,Alan O’Leary,NA,league,1,2,0.6666666666666666
1992/93,1992-08-24T00:00:00Z,Radstock Town,H,2-0,W,"Trevor O’Neill, Dean Scott",WL1,NA,4,4,2,0,NA,Alan O’Leary,NA,league,3,5,1.25
1992/93,1992-08-29T00:00:00Z,Hungerford Town,H,4-1,W,"Gordon Maynard 2, Gary Banfield, Trevor O’Neill",FAC,P,5,1,4,1,NA,Alan O’Leary,NA,cup,NA,NA,NA
1992/93,1992-09-05T00:00:00Z,Glastonbury,A,2-1,W,"Trevor O’Neill, John Morgan",WL1,NA,6,5,2,1,NA,Alan O’Leary,NA,league,3,8,1.6
1992/93,1992-09-07T00:00:00Z,Devizes Town,H,4-1,W,"Lee Gould 2, Trevor O’Neill, Seann Wolff",WL1,NA,7,6,4,1,NA,Alan O’Leary,NA,league,3,11,1.8333333333333333
1992/93,1992-09-12T00:00:00Z,Calne Town,H,1-4,L,John Morgan,FAC,1Q,8,2,1,4,NA,Alan O’Leary,NA,cup,NA,NA,NA
1992/93,1992-09-26T00:00:00Z,Brislington,A,2-1,W,"John Morgan, Stuart Nethercott",WL1,NA,9,7,2,1,NA,Alan O’Leary,NA,league,3,14,2
1992/93,1992-09-28T00:00:00Z,Glastonbury,H,2-0,W,John Morgan 2,LPC,1,10,1,2,0,NA,Alan O’Leary,NA,cup,NA,NA,NA
1992/93,1992-10-03T00:00:00Z,Larkhall Athletic,A,2-3,L,"Lee Gould, Stuart Nethercott",WL1,NA,11,8,2,3,NA,Alan O’Leary,NA,league,0,14,1.75
1992/93,1992-10-10T00:00:00Z,Heavitree United,H,1-1,D,Lee Gould,WL1,NA,12,9,1,1,NA,Alan O’Leary,NA,league,1,15,1.6666666666666667
1992/93,1992-10-17T00:00:00Z,Barnstaple Town,A,3-2,W,"Lee Gould, Trevor O’Neill, John Morgan",WL1,NA,13,10,3,2,NA,Alan O’Leary,NA,league,3,18,1.8
1992/93,1992-10-24T00:00:00Z,Odd Down (Bath),H,0-1,L,NA,WL1,NA,14,11,0,1,NA,Alan O’Leary,NA,league,0,18,1.6363636363636365
1992/93,1992-10-26T00:00:00Z,Bishop Sutton,H,1-2,L,Trevor O’Neill,WL1,NA,15,12,1,2,NA,Alan O’Leary,NA,league,0,18,1.5
1992/93,1992-10-31T00:00:00Z,Tuffley,H,2-0,W,"Trevor O’Neill, Lee Gould",FAV,1,16,1,2,0,NA,Alan O’Leary,NA,cup,NA,NA,NA
1992/93,1992-11-07T00:00:00Z,Melksham Town,H,1-2,L,Mark Evans,WL1,NA,17,13,1,2,NA,Alan O’Leary,NA,league,0,18,1.3846153846153846
1992/93,1992-11-14T00:00:00Z,Crediton United,A,2-2,D,"John Morgan, Kevin Presley",WL1,NA,18,14,2,2,NA,Alan O’Leary,NA,league,1,19,1.3571428571428572
1992/93,1992-11-28T00:00:00Z,Ilfracombe Town,H,1-0,W,John Morgan,FAV,2,19,2,1,0,NA,Alan O’Leary,NA,cup,NA,NA,NA
1992/93,1992-12-05T00:00:00Z,Bishop Sutton,A,2-2,D,"John Tweed, John Morgan",WL1,NA,20,15,2,2,NA,Alan O’Leary,NA,league,1,20,1.3333333333333333
1992/93,1992-12-12T00:00:00Z,Newport IOW,A,0-2,L,NA,FAV,3,21,3,0,2,NA,Alan O’Leary,NA,cup,NA,NA,NA
